identifier	gene_name	chromosome	status	n_obs	molecular_weight	gravy	pI	description
AT3G05110.1	Q9MAA8	3	not observed	0	43.07659050000006	-0.8236559139784944	4.994124031066893	early endosome antigen-like protein%2C putative (DUF3444)
AT3G05240.1	PP214	3	not observed	0	63.28948440000015	0.02353982300884951	6.046441078186036	mitochondrial editing factor 19
AT3G05327.1	Q1G3M7	3	not observed	0	24.423911800000024	-0.3037735849056608	9.18095874786377	Cyclin family protein
AT3G05365.1	A0A1I9LT73	3	not observed	0	8.744254299999996	-0.4716216216216217	10.029942893981932	hypothetical protein
AT3G05425.1	B3H6C0	3	not observed	0	4.8736684	0.05348837209302315	6.511156654357909	hypothetical protein
AT3G05440.1	Q9MA57	3	not observed	0	14.274220699999988	-0.3336065573770492	9.050023460388182	C2 domain-containing protein
AT3G05685.1	F4J8G8	3	not observed	0	21.412609900000003	-0.8672222222222226	5.122693824768065	Cystatin/monellin superfamily protein
AT3G05725.1	Q5XVC1	3	not observed	0	14.990388199999991	-0.9532258064516134	10.60300235748291	hypothetical protein (DUF3511)
AT3G05746.1	B3H6G2	3	not observed	0	5.901789900000001	0.055769230769230724	4.949903297424315	hypothetical protein
AT3G05770.1	Q9M9L9	3	not observed	0	46.93312210000003	-0.7870731707317076	8.704666328430175	hypothetical protein
AT3G05775.1	A0A1I9LME3	3	not observed	0	15.079149299999981	-0.14552238805970125	7.768207740783692	lon protease-like protein
AT3G05860.1	F4J9K3	3	not observed	0	30.416060200000025	-0.9084615384615385	7.181004142761232	MADS-box transcription factor family protein
AT3G05880.1	RCI2A	3	not observed	0	5.9623016999999985	1.6407407407407404	5.817834663391113	Low temperature and salt responsive protein family
AT3G05890.1	RCI2B	3	not observed	0	6.081505299999997	1.553703703703703	7.769742393493654	Low temperature and salt responsive protein family
AT3G05920.1	HIP43	3	not observed	0	13.434669199999982	-0.26111111111111096	7.537555122375489	Heavy metal transport/detoxification superfamily protein
AT3G05936.1	Q1G3B3	3	not observed	0	13.392454299999986	-0.9283185840707973	11.694516563415526	hypothetical protein
AT3G05937.1	Q3EBC0	3	not observed	0	6.667101499999998	-0.43396226415094324	11.939238548278809	hypothetical protein
AT3G06000.1	Q9SFG4	3	not observed	0	23.565585700000018	-0.09620853080568716	4.565217018127441	RNI-like superfamily protein
AT3G06019.1	B3H758	3	not observed	0	4.2228126999999995	-1.1055555555555552	8.838953971862793	hypothetical protein
AT3G06020.1	FAF4	3	not observed	0	33.89492270000002	-0.9116666666666665	4.878399848937988	FANTASTIC four-like protein (DUF3049)
AT3G06070.1	Q8LED7	3	not observed	0	17.450104599999992	-0.8695364238410597	7.144342994689941	hypothetical protein
AT3G06085.1	A0A1I9LNA0	3	not observed	0	9.198529399999996	-0.8454545454545458	10.116137123107908	hypothetical protein
AT3G06090.1	Q9M8K9	3	not observed	0	8.865329299999996	-0.4645569620253164	9.965216636657715	transmembrane protein
AT3G06120.1	MUTE	3	not observed	0	22.842263700000018	-0.042079207920792006	9.27379322052002	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT3G06140.1	LUL4	3	not observed	0	41.004730500000036	-0.6568245125348182	5.908436012268066	RING/U-box superfamily protein
AT3G06230.1	M2K8	3	not observed	0	32.52015920000005	-0.14539249146757677	6.150115394592285	MAP kinase kinase 8
AT3G06280.1	Q9M8J0	3	not observed	0	22.79654720000001	-0.23080808080808096	5.5009572982788075	F-box associated ubiquitination effector family protein
AT3G06360.1	AGP27	3	not observed	0	12.876440599999981	0.46320000000000006	4.0500284194946286	arabinogalactan protein 27
AT3G06435.1	Q3EBB7	3	not observed	0	23.017185799999993	0.8100000000000008	9.43406162261963	Expressed protein
AT3G06436.1	A0A1I9LQ30	3	not observed	0	11.581702299999986	-0.8430000000000004	7.947033882141112	hypothetical protein
AT3G06455.1	F4JAX0	3	not observed	0	37.731423199999995	-0.5959420289855071	8.670949363708495	ubiquitin family protein
AT3G06520.1	Q9C8Z3	3	not observed	0	54.215660799999995	-0.6463519313304724	7.512489128112794	agenet domain-containing protein
AT3G06545.1	F4JC04	3	not observed	0	21.625919600000003	0.34136125654450233	5.658003425598144	transmembrane protein
AT3G06560.1	PAPS3	3	not observed	0	57.70296879999999	-0.15719921104536477	9.032036781311035	poly(A) polymerase 3
AT3G06570.1	FBK51	3	not observed	0	44.55723130000005	-0.24461538461538498	5.953736686706543	Galactose oxidase/kelch repeat superfamily protein
AT3G06710.1	Q6E260	3	not observed	0	27.801844000000024	0.6971428571428574	9.281271553039552	E3 ubiquitin ligase
AT3G06750.1	Q9M7Y1	3	not observed	0	15.636563499999994	-0.14353741496598663	5.496353340148924	hydroxyproline-rich glycoprotein family protein
AT3G06840.1	Q8LFJ2	3	not observed	0	21.3701227	-0.7278074866310161	10.181443595886229	hypothetical protein
AT3G06895.1	Q9M909	3	not observed	0	5.769682100000001	-0.3333333333333332	11.480223655700684	syntaxin KNOLLE-like protein
AT3G07150.1	Q9SFU5	3	not observed	0	21.8430845	-0.3155778894472362	9.491245079040528	amino acid-ligase
AT3G07273.1	B3H7J7	3	not observed	0	7.98923	-0.060000000000000005	9.352895927429199	hypothetical protein
AT3G07350.1	Q9SRT1	3	not observed	0	33.11781690000004	-0.39731543624161114	5.526307487487792	sulfate/thiosulfate import ATP-binding protein%2C putative (DUF506)
AT3G07380.1	Q9SRS8	3	not observed	0	11.972698299999989	-0.4009803921568628	7.844787025451661	glycosyltransferase family protein (DUF23)
AT3G07425.1	Q3EBA9	3	not observed	0	11.525888799999992	-0.2510204081632654	11.999967765808105	transmembrane protein
AT3G07520.1	GLR14	3	not observed	0	97.7591525000005	-0.07479674796747982	8.896137428283694	glutamate receptor 1.4
AT3G07522.1	B3H7J9	3	not observed	0	4.423030299999999	0.7047619047619048	4.0500284194946286	hypothetical protein
AT3G07525.1	ATG10	3	not observed	0	25.621010300000016	-0.07199999999999997	4.9243257522583	autophagocytosis-associated family protein
AT3G07710.1	Q9S6Z9	3	not observed	0	16.4559923	-1.029655172413793	4.8749895095825195	hypothetical protein
AT3G07760.1	Q93VV3	3	not observed	0	14.819028299999987	-0.3743999999999997	9.365273857116701	Sterile alpha motif (SAM) domain-containing protein
AT3G07870.1	FB135	3	not observed	0	47.681265899999964	-0.34988009592326125	9.146468162536621	F-box and associated interaction domains-containing protein
AT3G07930.1	MBD4L	3	not observed	0	40.259402200000004	-0.8213068181818194	7.995965385437011	DNA glycosylase superfamily protein
AT3G08000.1	Q9SFB4	3	not observed	0	15.613657199999988	-0.2062937062937063	9.831638145446775	RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G08490.1	Q9C6U2	3	not observed	0	31.216291800000036	-0.19335793357933612	7.799078941345216	delta-latroinsectotoxin-Lt1a protein
AT3G08520.1		3	not observed	0	3.4283049000000005	-2.6239999999999997	11.999967765808105	Ribosomal protein L41 family
AT3G08636.1	B3H7E3	3	not observed	0	6.827133199999999	0.2254237288135592	8.93140163421631	hypothetical protein
AT3G08750.1	FB136	3	not observed	0	43.03603760000005	-0.18888888888888897	5.038231086730956	F-box and associated interaction domains-containing protein
AT3G09055.1	A0A1I9LNS3	3	not observed	0	3.8192576000000007	-0.20277777777777767	9.991971015930176	hypothetical protein
AT3G09110.1	Q5S4V1	3	not observed	0	38.589355700000034	-0.003206997084548106	6.200474739074706	hypothetical protein (DUF674)
AT3G09160.1	F4IZU8	3	not observed	0	14.747222799999989	-0.456818181818182	4.529294776916504	RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G09162.1	Q8GYI0	3	not observed	0	7.3635042	0.31060606060606055	7.813261985778809	hypothetical protein
AT3G09190.1	F4IZV1	3	not observed	0	38.415946200000036	0.07942028985507248	6.4685274124145495	Concanavalin A-like lectin family protein
AT3G09280.1	Q9SR35	3	not observed	0	12.397006599999985	-0.21517857142857125	6.36877498626709	transmembrane protein
AT3G09340.1	AVT1F	3	not observed	0	57.45146910000006	0.6265151515151521	4.760004234313963	Transmembrane amino acid transporter family protein
AT3G09380.1	AEL2	3	not observed	0	16.989217099999987	-0.5046979865771815	6.295793724060059	MIP18 family protein
AT3G09450.1	Q9S710	3	not observed	0	85.68287380000058	0.21703225806451748	8.695447349548338	fusaric acid resistance family protein
AT3G09455.1	OST4C	3	not observed	0	4.1327946	0.9742857142857139	4.218840217590333	dolichyl-diphosphooligosaccharide-protein glycosyltransferase subunit
AT3G09510.1	Q9SF52	3	not observed	0	55.74585540000009	-0.45475206611570174	9.366369819641115	Ribonuclease H-like superfamily protein
AT3G09520.1	Q9SF51	3	not observed	0	70.9915801000003	-0.2186305732484078	6.242876625061036	exocyst subunit exo70 family protein H4
AT3G09590.1	Q9SF44	3	not observed	0	21.210968900000005	-0.5166666666666668	9.578664207458495	CAP (Cysteine-rich secretory proteins%2C Antigen 5%2C and Pathogenesis-related 1 protein) superfamily protein
AT3G09750.1	F4J1B0	3	not observed	0	18.3730488	-0.25900621118012424	9.210356330871583	Galactose oxidase/kelch repeat superfamily protein
AT3G09863.1	B3H546	3	not observed	0	4.7533693	-0.2651162790697675	5.998071098327636	hypothetical protein
AT3G09870.1	Q9SF89	3	not observed	0	13.12421349999999	-0.36725663716814144	8.30277042388916	SAUR-like auxin-responsive protein family
AT3G09922.1		3	not observed	0	9.01060439999999	0.5599999999999998	8.752759742736817	induced by phosphate starvation1
AT3G09990.1	ENT2	3	not observed	0	45.675430399999954	0.6244604316546768	9.121003150939941	Nucleoside transporter family protein
AT3G10113.1	RVE7L	3	not observed	0	37.60469720000006	-0.7258928571428575	7.051354408264159	Homeodomain-like superfamily protein
AT3G10116.1	F4J2J7	3	not observed	0	19.486711699999997	-0.4382352941176474	5.126672554016112	COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family
AT3G10120.1	Q8GY70	3	not observed	0	20.15309	-0.7132947976878615	7.103589439392089	hypothetical protein
AT3G10195.1	DF311	3	not observed	0	8.87056789999999	0.2728395061728394	8.966794776916508	Putative membrane lipoprotein
AT3G10240.1	FB137	3	not observed	0	45.40156490000007	-0.3737789203084835	8.919990730285647	F-box and associated interaction domains-containing protein
AT3G10430.1	FB138	3	not observed	0	43.12568680000001	-0.34837837837837876	5.221479988098143	F-box and associated interaction domains-containing protein
AT3G10439.1	B3H4C6	3	not observed	0	3.8886337999999996	0.028125000000000025	10.047865104675292	hypothetical protein
AT3G10440.1	SGO1	3	not observed	0	63.94504190000029	-0.9910839160839157	9.253614616394039	Shugoshin C terminus
AT3G10510.1	FBK53	3	not observed	0	42.32340319999998	-0.1420485175202159	5.160378074645995	Galactose oxidase/kelch repeat superfamily protein
AT3G10527.1	A0A1I9LNH5	3	not observed	0	11.58113129999999	0.1536363636363638	9.180765342712402	hypothetical protein
AT3G10580.1	Q9SQY8	3	not observed	0	32.737927700000014	-0.8630662020905924	5.381993293762207	Homeodomain-like superfamily protein
AT3G10595.1	Q9LPN9	3	not observed	0	21.048334999999998	-0.5349726775956286	4.9607027053833	Duplicated homeodomain-like superfamily protein
AT3G10600.1	CAAT7	3	not observed	0	63.70146380000023	0.6291095890410965	6.331261253356933	cationic amino acid transporter 7
AT3G10605.1	A0A1I9LM43	3	not observed	0	6.362103800000001	-1.072222222222222	10.720205879211427	hypothetical protein
AT3G10750.1	Q9SG81	3	not observed	0	33.80678310000002	-0.02073578595317724	6.532698631286621	FBD domain family
AT3G10790.1	FB139	3	not observed	0	37.04342300000005	-0.16050156739811927	8.2347562789917	F-box associated ubiquitination effector family protein
AT3G10815.1	Q8L729	3	not observed	0	23.166142500000003	-0.7723618090452262	9.419685173034669	RING/U-box superfamily protein
AT3G10820.1	A0A2H1ZEG7	3	not observed	0	44.305374300000096	-0.8152284263959387	6.363716316223144	Transcription elongation factor (TFIIS) family protein
AT3G10845.1	F4J4Y8	3	not observed	0	48.127803900000025	-0.6281323877068545	5.274510765075683	RNA-binding (RRM/RBD/RNP motifs) family protein
AT3G10910.1	ATL72	3	not observed	0	19.599676499999998	0.09447513812154697	8.615313148498537	RING/U-box superfamily protein
AT3G10930.1	Q84TK4	3	not observed	0	12.087003899999985	0.13168316831683183	10.014148139953612	hypothetical protein
AT3G10974.1	B3H5I4	3	not observed	0	4.5012615999999985	0.08292682926829271	6.672124671936037	hypothetical protein
AT3G10986.1	LOR9	3	not observed	0	22.5454785	-0.1426395939086294	6.745958518981935	LURP-one-like protein (DUF567)
AT3G10990.1	Q9SRL0	3	not observed	0	20.31935380000001	-0.08192090395480228	5.283775520324705	F-box associated ubiquitination effector family protein
AT3G11020.1	DRE2B	3	not observed	0	37.11655670000002	-0.9054545454545455	5.0173143386840815	DRE/CRT-binding protein 2B
AT3G11060.1	Q9C782	3	not observed	0	23.987906100000007	0.5741784037558679	7.627303886413575	transmembrane protein
AT3G11120.1		3	not observed	0	3.4283049000000005	-2.6239999999999997	11.999967765808105	Ribosomal protein L41 family
AT3G11160.1	Q6E257	3	not observed	0	17.5660599	-0.8206896551724139	9.709857368469237	transmembrane protein
AT3G11165.1	F4J668	3	not observed	0	17.154465300000002	-0.4092715231788083	9.467520713806152	hypothetical protein
AT3G11300.1	F4J687	3	not observed	0	23.771040700000015	-0.343269230769231	8.77048854827881	hypothetical protein
AT3G11350.1	Q9CAY8	3	not observed	0	41.643442500000006	-0.5261838440111422	8.808009147644043	Pentatricopeptide repeat (PPR) superfamily protein
AT3G11370.1	Q9CAY7	3	not observed	0	68.17060720000022	-0.3677419354838708	7.991259193420411	Cysteine/Histidine-rich C1 domain family protein
AT3G11385.1	Q3EB87	3	not observed	0	88.34538310000056	-0.6637075718015648	8.879311180114748	Cysteine/Histidine-rich C1 domain family protein
AT3G11390.1	Q9CAY5	3	not observed	0	82.37743680000045	-0.5399999999999983	7.330206489562988	Cysteine/Histidine-rich C1 domain family protein
AT3G11402.1	Q3EB86	3	not observed	0	81.6921869000005	-0.4642655367231621	8.2972261428833	Cysteine/Histidine-rich C1 domain family protein
AT3G11405.1	Q58FW2	3	not observed	0	17.366123999999996	-0.38896103896103906	4.328937339782716	hypothetical protein
AT3G11440.1	MYB65	3	not observed	0	61.36476400000028	-0.623327305605786	6.059798240661621	myb domain protein 65
AT3G11591.1	Q1G3M6	3	not observed	0	7.152266300000001	0.16507936507936505	10.507073402404785	bric-a-brac protein
AT3G11600.1	GIR2	3	not observed	0	13.039755099999981	-0.6623931623931629	9.329236030578613	E3 ubiquitin-protein ligase
AT3G11640.1	Q9SRN2	3	not observed	0	20.72923729999999	0.04677419354838688	4.155976295471191	transmembrane protein
AT3G11680.1	ALMT8	3	not observed	0	54.399609800000036	0.031967213114753805	8.931208229064943	aluminum activated malate transporter family protein
AT3G11773.1	Q2V3X0	3	not observed	0	17.732451200000007	-0.43466666666666676	8.533954048156737	Thioredoxin superfamily protein
AT3G11860.1	Q9SF13	3	not observed	0	28.827483200000014	-0.44801587301587326	5.935661888122559	sterile alpha motif (SAM) domain protein
AT3G11870.1	IRE1L	3	not observed	0	63.25920870000013	-0.45361010830324855	8.948421287536622	Endoribonuclease/protein kinase IRE1-like protein
AT3G11920.1	Q9SF07	3	not observed	0	72.57588340000034	-0.48952380952380825	7.272855949401856	glutaredoxin-like protein
AT3G12190.1	Q9LHI8	3	not observed	0	32.63218340000005	-1.342379182156132	9.57292652130127	golgin family A protein
AT3G12420.1	F4J9R7	3	not observed	0	21.011163900000003	-0.5902702702702707	5.875696754455566	Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein
AT3G12470.1	Q9LHG1	3	not observed	0	25.356337400000022	-0.13272727272727272	9.788766670227048	Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein
AT3G12545.1	F4J9T2	3	not observed	0	19.060936100000013	-0.06390532544378712	9.490213584899902	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
AT3G12587.1	OST4A	3	not observed	0	4.196771000000001	0.6783783783783783	4.0500284194946286	Oligosaccaryltransferase
AT3G12820.1	MYB10	3	not observed	0	27.316273399999996	-0.7656903765690382	7.0407823562622065	myb domain protein 10
AT3G12833.1	A0A1I9LQT8	3	not observed	0	7.5037218	-0.13484848484848488	8.687259864807132	hypothetical protein
AT3G12835.1	B3H5C8	3	not observed	0	3.5270430000000004	-0.3676470588235295	8.803302955627444	hypothetical protein
AT3G12840.1	FBD8	3	not observed	0	20.664155400000016	-0.13240223463687145	9.440508460998537	F-box/FBD-like domain protein
AT3G12850.1	F4JAZ8	3	not observed	0	42.19103680000006	-0.345231607629428	5.688980674743653	COP9 signalosome complex-related / CSN complex-like protein
AT3G12890.1	Q9LDL9	3	not observed	0	28.86026350000004	-0.925896414342629	5.532275581359862	activator of spomin::LUC2
AT3G12910.1	Q9LSI4	3	not observed	0	35.197959200000064	-0.8858085808580859	8.612798881530765	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
AT3G12955.1	Q9LSI2	3	not observed	0	16.3016911	-0.5187050359712233	7.746893119812013	SAUR-like auxin-responsive protein family
AT3G13075.1	A0A1I9LPQ3	3	not observed	0	10.836594899999989	-0.8989247311827958	10.751279640197755	hypothetical protein
AT3G13130.1	Q9LK60	3	not observed	0	23.15972100000001	-0.47164179104477627	4.4508569717407225	transmembrane protein
AT3G13140.1	Q9LK59	3	not observed	0	20.358688699999995	-0.6393442622950816	8.74018840789795	hydroxyproline-rich glycoprotein family protein
